fips,PopDensity,Male,RuralCont,EconArea,HouseholdSize,noHealthInsurance,noHighSchool,Poverty,logPopDensity,PercentEduHealthSoc,SES,Household,HousingType,Asthma,Cancer,COPD,Stroke,HF,HTN,KD,WBSeg,WNWSeg
48227,40.70205042,57.14324678,1,107.0,2.55,22.0,20.2,18.1,3.70627847,25.2,0.7793,0.44,0.9557,3.5055,6.6948,15.8144,4.349,27.9652,61.9663,26.0411,47.37892588,25.37160503
48229,1.068917388,53.09046255,1,51.0,2.89,34.0,49.0,18.3,0.06664634900000001,13.7,0.9787,0.8122,0.794,5.1075,6.4516,11.0215,4.28279491,11.828,52.957,23.6559,1.0,1.0
48231,117.32911270000001,49.22611924,2,42.0,2.63,22.0,15.5,16.9,4.764982915,22.1,0.6436,0.5412,0.9545,4.9573,6.632999999999999,15.5857,6.4701,18.2777,61.6524,27.3235,52.35198425,37.95832469
48233,23.59423948,50.54446461,0,7.0,2.5,23.8,14.5,12.9,3.161002592,14.0,0.6223,0.9223,0.2022,4.1805,6.7021,13.9018,3.4506,18.7127,62.5747,20.1725,43.16457169,17.5553797
48235,1.460686979,50.84635417,1,143.0,2.45,16.0,6.2,9.3,0.378906859,19.5,0.3554,0.5005,0.0694,5.13618774,6.7164,9.7015,4.28279491,17.5373,60.4478,23.5075,1.0,1.0
48237,9.811565238,56.48573027,0,42.0,2.52,28.2,19.7,17.4,2.2835618159999997,13.0,0.5309,0.2751,0.7892,3.3497,6.2092,14.3791,4.4118,19.8529,62.9085,23.2026,1.0,15.67028028
48239,17.79535344,49.76287263,0,75.0,2.62,22.7,15.3,16.0,2.87893738,20.6,0.486,0.5244,0.6418,4.0303,6.3537,10.5737,5.1683,18.1128,67.046,25.9839,41.78338771,31.60996209
48241,37.84310593,49.4750767,0,16.0,2.52,20.8,14.1,20.0,3.6334488210000004,22.7,0.7446,0.9249,0.6711,4.9147,7.4658,17.7453,4.3144,21.0279,66.25399999999999,29.7505,59.80800881,47.76137235
48243,1.00416858,51.18733509,0,107.0,2.18,30.2,20.4,12.8,0.004159916,28.3,0.4073,0.2334,0.1522,3.0043,4.9356,7.0815,4.28279491,10.3004,36.2661,13.0901,1.0,1.0
48245,287.0763437,51.13151671,1,16.0,2.53,24.4,16.2,18.6,5.659748186,22.8,0.6564,0.5976,0.8762,4.5395,7.6697,13.8862,5.5009,19.2774,67.5696,29.5285,50.85081932,45.69004973
48247,4.576900734,51.26923077,0,41.0,2.78,25.1,28.4,27.3,1.5210220730000001,32.6,0.9838,0.9994,0.4919,5.1643,5.3208,16.7449,5.9468,20.1878,71.3615,33.4898,1.0,1.0
48249,46.80162318,49.61711378,1,41.0,2.9,25.2,27.0,23.7,3.845917886,23.5,0.8395,0.8606,0.6746,7.3922,6.7248,16.0934,5.5185,19.0965,70.6879,34.2916,1.0,32.79694734
48251,242.60994359999998,49.99345911,2,42.0,2.84,21.5,15.9,10.4,5.491454983,21.7,0.3777,0.3212,0.5431,6.1091,7.6584,14.5091,4.0605,17.0277,61.7887,28.6879,42.1069679,32.03700949
48253,21.62834527,62.7495892,1,2.0,2.52,22.8,22.4,20.9,3.074004735,30.9,0.6828,0.1687,0.5712,3.6282,6.6449,15.1651,4.0359,18.7525,60.9865,25.3159,46.30938267,25.82831049
48255,20.86922789,58.560348700000006,0,144.0,2.57,21.1,24.4,22.1,3.0382757239999996,21.3,0.642,0.3009,0.9392,4.8805,6.6599,11.8963,5.694,19.4713,66.3447,24.8602,52.32255523,23.19947799
48257,174.3998975,49.29711944,2,42.0,2.92,20.0,14.0,9.3,5.161350924,24.3,0.5363,0.4082,0.3715,4.3444,7.3731,13.66,4.3002,16.4062,62.5166,25.6424,36.9588973,27.08444817
48259,71.59936599,49.01857435,2,144.0,2.61,16.5,6.9,7.3,4.271086219,22.0,0.043,0.4266,0.2455,4.7906,8.6385,7.9277,4.2497,10.3693,57.3945,22.3149,34.70156234,29.85184165
48261,0.277029205,52.47524752,0,41.0,2.83,27.4,58.7,15.2,-1.2836323459999999,23.5,0.5239,0.9554,0.2162,5.13618774,7.62810783,10.78249503,4.28279491,15.30265148,69.697,42.4242,1.0,1.0
48263,0.844311974,50.91863517,0,2.0,2.16,19.0,22.8,13.3,-0.169233215,28.9,0.3586,0.8351,0.2818,5.13618774,9.2715,20.5298,4.28279491,23.8411,68.8742,24.5033,1.0,1.0
48265,47.67429214,48.14828897,1,144.0,2.32,26.0,11.9,13.3,3.864392304,23.3,0.3678,0.8733,0.7319,5.8508,8.3858,9.9303,4.281000000000001,10.4004,55.4017,19.3738,50.66882199,24.32128353
48267,3.4668542510000004,49.02005995,0,144.0,2.26,24.8,16.8,18.6,1.2432476270000001,21.7,0.4997,0.9491,0.14800000000000002,4.2424,6.2626,11.2121,3.4343,14.9495,56.7677,22.8283,1.0,20.30683302
48269,0.298615609,50.0,0,178.0,2.53,26.5,19.8,13.9,-1.20859812,19.7,0.4296,0.1827,0.0118,0.0,7.62810783,0.0,0.0,15.30265148,60.0,26.95744703,1.0,1.0
48271,2.6962244039999996,54.86773929999999,0,144.0,2.42,25.9,25.7,20.1,0.991852425,18.6,0.8806,0.2932,0.6246,3.9936,6.5495,14.8562,4.1534,14.8562,63.8978,29.0735,1.0,1.0
48273,34.81181423,50.82138201,1,41.0,2.71,24.4,22.1,25.5,3.5499568189999997,31.3,0.9328,0.6890000000000001,0.9879,5.6476,7.1338,13.1635,5.3928,24.7558,65.3503,34.0127,35.09434808,17.48961774
48275,4.307446333,48.90829694,0,2.0,2.4,28.5,17.7,20.6,1.46034523,28.3,0.7083,0.9787,0.198,3.0581,6.2691,14.9847,2.9052,16.208,55.1988,23.2416,46.54918478,26.88003313
48277,54.95982099,48.13373714,0,42.0,2.48,22.8,15.4,16.2,4.006602391,24.9,0.6841,0.9557,0.6902,6.5598,6.8358,18.0873,4.7129,22.4605,66.8188,25.2415,40.13209343,30.50792627
48279,12.68771281,49.60055844,0,99.0,2.71,30.4,26.3,20.0,2.54063403,21.9,0.75,0.937,0.5705,4.5109,5.4348,10.0,3.0435,16.3587,57.1196,21.087,28.88095725,14.64169058
48281,30.06004152,49.12264327,1,87.0,2.58,23.2,11.3,13.2,3.403196766,23.2,0.4096,0.8246,0.4136,5.6218,6.7217,12.9239,3.758,15.0321,55.637,21.4482,50.56146914,29.07106912
48283,5.058216575,58.84308511,0,144.0,2.75,20.6,31.7,29.2,1.621013966,20.5,0.5592,0.4384,0.8867,3.2787,4.0238,8.4948,3.7258,17.5857,64.2325,30.7004,1.0,1.0
48285,20.78353322,48.93817604,0,75.0,2.41,21.1,15.4,12.1,3.034161001,20.6,0.2869,0.9618,0.7424,3.6527,7.6057,10.1326,4.2282,19.7648,68.4263,25.9445,26.12618675,28.9104613
48287,27.40612381,50.33934683,0,13.0,2.62,25.4,17.3,12.7,3.310766485,20.3,0.4487,0.6861,0.6488,4.2124,7.5033,10.3115,3.7736,18.473,61.2549,24.0018,43.737213,35.85904732
48289,16.21767693,49.72420133,0,75.0,2.42,28.1,17.2,16.1,2.7861018160000004,14.1,0.5908,0.7469,0.2655,4.2278,6.8996,12.6541,4.1985,18.7904,58.6905,23.5173,23.45037214,18.48435567
48291,76.15458987,49.39298791,2,75.0,2.81,25.7,22.9,15.5,4.332765352,18.7,0.7787,0.6301,0.9933,4.9786,6.5593,19.1313,5.3922,21.9235,62.6237,25.2918,30.84680823,25.89092592
48293,25.88894167,51.34616205,0,87.0,2.56,25.4,19.6,19.1,3.253815915,28.1,0.8892,0.7659999999999999,0.9099,6.3385,6.6154,14.8,4.8,18.4615,61.9385,22.8615,26.09762413,24.45869299
48295,3.468214293,51.12898237,0,7.0,2.59,30.5,18.6,13.4,1.243639849,17.6,0.5067,0.5444,0.0965,3.3613,7.1429,10.5042,4.4118,23.9496,53.7815,16.3866,1.0,14.76828702
48297,11.74088679,54.92750061,0,41.0,2.44,23.2,21.5,17.4,2.463077348,11.0,0.5653,0.3037,0.6784,5.1488,7.0796,11.5044,3.4594,16.8142,61.786,27.7554,1.0,36.41887874
48299,23.33436828,48.44230328,0,13.0,2.12,23.0,13.5,12.9,3.149927307,16.1,0.4366,0.4976,0.3623,5.7119,7.7608,12.5828,3.4147,12.6449,55.298,20.2401,1.0,57.9574165
48301,,57.98816568,0,,2.771328135,23.41377331,17.24298126,14.67800277,,21.76751362,0.6201,0.8032,0.5721,5.13618774,7.62810783,10.78249503,4.28279491,15.30265148,59.57221996,26.95744703,1.0,1.0
48303,346.7719964,49.26763457,1,99.0,2.53,18.8,14.5,18.9,5.848667493,29.1,0.5318,0.4581,0.8555,6.6455,7.433,11.870999999999999,3.9648,18.1712,60.8023,23.552,43.908668799999994,28.82236641
48305,6.6724971129999995,51.26869434,1,99.0,2.61,22.4,23.1,18.1,1.89799417,24.6,0.8344,0.9602,0.4288,5.4334,7.1151,10.8668,3.1048,20.3105,61.7076,21.9922,1.0,8.241400803
48307,7.492492492,50.38827655,0,42.0,2.45,24.6,21.1,19.4,2.013901518,17.7,0.5529,0.9895,0.3072,3.9776,6.4015,13.6109,3.4804,23.6793,60.2237,26.2896,38.04804805,9.010479011000001
48309,247.44286949999997,48.81129127,1,87.0,2.6,21.6,16.0,17.3,5.511179725,26.4,0.6318,0.5883,0.8984,5.2182,7.1387,10.6687,4.0567,17.3718,57.3876,21.636,41.27686788,34.23724439
48311,0.652080426,52.75908479,0,41.0,2.28,20.0,15.5,11.6,-0.427587372,13.9,0.457,0.9981,0.3091,5.13618774,7.62810783,15.9664,4.28279491,19.3277,63.8655,25.2101,1.0,1.0
48313,30.64775677,57.58891067,0,75.0,2.65,26.1,21.7,18.3,3.422559471,23.4,0.635,0.3095,0.9621,6.4968,6.879,13.3121,4.1401,18.535,62.7389,31.7197,46.61338361,27.36913408
48315,25.87166562,49.07651715,0,42.0,2.26,21.6,17.9,22.8,3.253148378,28.2,0.7889,0.4419,0.3515,4.3113,6.7298,18.7697,3.7329,17.4027,61.1462,24.1325,35.43163532,30.77590871
48317,6.307517432999999,50.181944200000004,1,107.0,2.88,25.4,22.3,13.3,1.841742165,20.7,0.3615,0.3855,0.2219,5.0571,6.8515,12.398,4.7308,21.8597,65.5791,24.7961,1.0,1.0067667279999999
48319,4.60163652,51.14646701,0,13.0,2.29,29.2,11.2,12.5,1.526412005,18.5,0.5264,0.5517,0.0191,4.185,7.489,9.8018,3.304,12.2247,56.8282,18.7225,1.0,40.31602754
48321,33.30334097,50.28245504,1,75.0,2.61,26.2,22.5,18.0,3.5056577210000004,20.7,0.8185,0.6966,0.7666,3.7222,7.1833,13.0823,5.3983,24.4449,66.8698,27.4488,43.29733731,30.30949894
48323,45.90310023,50.13793808,0,144.0,3.42,35.2,40.8,27.0,3.826532658,27.0,0.9917,0.8415,0.6157,3.5821,4.3762,8.523,3.8468,14.4697,64.6727,34.0745,55.09281739,18.30811076
48325,38.92074606,51.62259615,2,144.0,2.81,19.4,17.3,14.7,3.661527426,24.0,0.3994,0.4639,0.8004,3.8923,6.6034,10.0503,4.1053,12.6646,55.6739,27.44,52.73052,16.24475382
48327,2.370209417,49.85968195,0,143.0,2.22,28.1,20.9,20.6,0.8629783129999999,26.3,0.4131,0.455,0.5174,3.0426,7.7079,11.9675,2.8398,19.6755,56.5923,20.8925,1.0,1.0
48329,196.4145285,50.76060894,1,107.0,2.66,22.5,16.3,10.7,5.280227367,18.3,0.2182,0.3292,0.5559,5.2785,7.3099,11.8729,4.4167,14.3429,60.6879,21.2219,42.69444194,27.62903144
48331,24.40974305,49.36953632,0,13.0,2.59,24.1,18.3,19.3,3.1949823580000003,22.9,0.5697,0.8746,0.5829,5.4596,6.6009,11.350999999999999,3.4238,16.2554,56.5083,22.1777,22.63299526,19.12167556
48333,6.512442199,49.98973938,0,42.0,2.42,28.2,17.1,15.8,1.873714532,22.1,0.5583,0.9831,0.4164,3.5674,5.7971,11.4827,2.7871,14.6042,53.0658,21.0702,1.0,1.0
48335,9.378875852,60.57343476,0,2.0,2.49,25.0,24.6,20.6,2.238459911,25.0,0.6459,0.0634,0.6543,3.9652,7.1567,15.4739,3.675,19.3424,48.8395,20.6963,21.92063978,20.54827537
48337,21.288846399999997,49.12201029,0,42.0,2.43,27.1,17.3,15.3,3.058183292,17.3,0.4854,0.8701,0.3292,3.1336,6.5681,12.359000000000002,4.8383,17.0218,55.6781,20.1053,1.0,34.58161366
48339,583.05991,49.48525744,2,75.0,2.78,20.3,12.4,8.9,6.368289943,18.5,0.228,0.2057,0.5221,4.0951,8.244,11.7411,4.5039,14.8294,58.3947,23.4588,38.26728597,21.15128554
48341,23.2746835,51.86723973,0,7.0,3.02,33.6,34.6,11.7,3.147366225,13.7,0.7389,0.1127,0.4922,4.3062,6.9644,15.2578,3.2430000000000003,21.3184,67.1451,23.445,50.00951113,11.99552034
48343,49.16263195,48.00613497,0,42.0,2.45,19.9,11.8,18.4,3.895133822,21.9,0.7089,0.7832,0.4015,4.1889,6.9964,18.3601,5.3476,18.3601,62.9679,23.8859,15.76101116,19.328391399999997
48345,1.212660172,51.0,0,99.0,2.23,23.9,10.2,17.7,0.192816436,12.3,0.5334,1.0,0.2073,5.8594,8.5938,14.0625,4.28279491,16.7969,60.1563,21.0938,1.0,1.0
48347,68.88668202,48.11054537,0,75.0,2.49,27.7,17.2,23.9,4.232462865,29.3,0.8774,0.6581,0.9990000000000001,5.1576,6.3682,16.7213,3.8966,18.3228,60.0126,22.3455,47.87147551,39.7035579
48349,49.63501481,49.08905873,1,42.0,2.7,27.3,22.8,16.9,3.904696528,23.4,0.8471,0.9366,0.8822,4.4595,7.4372,13.2515,4.5583,18.8823,63.7031,28.2106,31.79999559,19.58159203
48351,14.56066318,51.28356013,1,16.0,2.51,20.3,12.4,20.8,2.67832359,23.8,0.8634,0.8055,0.3289,5.2725,8.2346,19.609,5.0948,25.4739,65.9953,28.7322,39.14630123,36.30854881
48353,16.13377193,49.89805627,0,2.0,2.47,21.8,19.6,19.3,2.78091471,25.8,0.7035,0.7708,0.8848,4.1503,7.5142,17.9554,4.7619,22.1494,61.8174,23.5911,47.31649884,40.52959569
48355,432.0842477,49.41125164,1,41.0,2.68,23.1,17.8,16.1,6.068620587000001,23.5,0.6175,0.5941,0.8742,5.5031,7.3878,12.7062,3.9206,15.950999999999999,60.9663,29.9668,38.90954273,25.96741427
48357,10.71891721,50.17283449,0,7.0,2.81,34.3,24.4,12.3,2.372010144,15.1,0.6417,0.0895,0.391,1.7442,5.9109,11.7248,2.4225,20.2519,51.0659,17.1512,65.17953128,11.68763847
48359,1.4075026819999998,52.41477273,1,7.0,2.56,17.5,12.1,12.8,0.341816987,27.4,0.4395,0.1579,0.5215,5.13618774,6.0284,8.5106,4.28279491,12.4113,60.9929,17.7305,1.0,1.0
48361,249.93556510000002,49.58751019,1,16.0,2.62,18.2,10.9,13.7,5.521203145,21.3,0.42200000000000004,0.8166,0.6078,3.9432,7.0692,15.0781,5.3325,19.0316,62.2842,25.7023,74.83605242,62.70862208
48363,30.66747917,49.121244299999994,0,42.0,2.56,25.8,16.6,16.8,3.4232027830000002,17.4,0.7487,0.8978,0.7491,4.6581,7.3077,16.9872,3.9957,17.3291,62.9915,23.6752,59.88819818,34.24818122
48365,28.92921734,49.62059153,0,42.0,2.53,21.6,15.1,15.0,3.364852065,19.9,0.5481,0.7851,0.6125,3.2833,7.3026,14.0108,4.1042,17.7187,61.5341,24.3985,31.07243094,28.43462218
48367,158.1418515,49.81942636,2,42.0,2.71,17.4,10.6,8.0,5.063492425,21.8,0.2086,0.1614,0.3645,6.1824,8.7488,15.0912,4.4224,15.0656,61.088,26.8352,61.99747048,25.20732173
48369,10.90510684,51.72306091,0,7.0,2.99,34.0,28.7,13.3,2.389231197,17.8,0.6035,0.609,0.5062,3.5893,5.9265,10.0167,2.7546,15.3589,61.2688,24.206999999999997,1.0,39.50958561
48371,3.321473178,56.70226885,0,107.0,2.75,27.5,30.4,20.6,1.200408413,15.8,0.629,0.135,0.9691,2.8772,4.4757,8.5038,2.3018,18.4143,59.0793,23.913,1.0,24.81535863
48373,48.57959114,54.05526454,0,75.0,2.49,26.0,21.9,18.0,3.8832035069999997,21.1,0.7583,0.8052,0.9319,3.4842,8.2613,12.627,3.7612,13.4665,57.1908,22.0049,46.39187453,37.69301749
48375,129.25900239999999,51.39121918,1,7.0,2.66,29.2,23.4,18.5,4.861818162,20.9,0.7312,0.4986,0.985,5.6829,6.5085,13.3456,3.9035,16.0628,60.2677,23.958000000000002,47.73863009,38.432224
48377,1.738931947,51.297732700000005,0,107.0,2.69,36.6,47.5,23.4,0.553271101,25.2,0.9939,0.9971,0.7026,2.6005,3.8613,7.6438,2.1277,10.6383,49.015,25.1379,1.0,9.131461647
48379,54.53911528,49.94406265,0,42.0,2.48,25.9,17.9,17.0,3.9989181560000002,16.1,0.4669,0.5444,0.2964,4.4986,6.7948,16.1668,5.1546,16.3543,59.8875,23.4302,1.6706594319999999,6.176401646
48381,151.07729780000003,49.06363234,1,7.0,2.47,15.6,8.3,8.8,5.017791612,25.1,0.0847,0.1732,0.39,5.2777,7.7451,11.4159,3.7179,14.2732,61.8932,21.5746,56.75468584,30.86831103
48383,3.2749085339999997,53.41647181,0,107.0,2.89,28.2,29.6,11.4,1.18628994,10.3,0.5815,0.3266,0.0659,4.886,7.1661,13.355,3.9088,20.5212,62.215,23.4528,1.0,1.0
48385,4.93714155,49.39165701,0,144.0,2.36,25.2,20.2,18.2,1.59678653,20.3,0.6411,0.8526,0.4387,4.4776,5.6257,11.8255,3.2147,12.6292,59.0126,20.6659,1.0,1.0
48387,11.59871886,48.57356733,0,42.0,2.32,22.6,16.7,19.5,2.450894649,25.9,0.8143,0.4499,0.2983,5.0294,7.3789,20.2276,5.1395,23.1278,71.9897,26.9824,49.59077638,40.05291427
48389,6.062146871,61.16049074,0,107.0,2.78,27.7,37.7,25.1,1.8020640069999998,20.3,0.7831,0.0248,0.9112,2.1583,3.8969,8.753,3.2974,13.9688,64.3285,24.8201,50.89170312,19.29004042
48391,9.018223353,49.45308002,0,41.0,2.55,21.6,20.2,16.9,2.199247347,19.2,0.8465,0.9943,0.5508,3.2801,7.3171,14.2977,5.3827,17.1573,62.8259,27.0816,32.78357649,24.91610435
48393,0.9241824120000001,49.53161593,0,7.0,2.59,12.8,7.2,7.0,-0.078845811,21.5,0.1404,0.9433,0.0022,5.13618774,7.62810783,9.8485,4.28279491,15.1515,59.0909,18.1818,1.0,1.0
48395,19.95372102,49.17418297,1,75.0,2.51,21.8,17.7,17.4,2.993415643,24.8,0.5952,0.5708,0.7141,5.3527,7.5934,12.1992,3.8589,17.3444,64.0664,26.3485,39.47649482,38.31816767
48397,825.8422544,49.38855264,2,42.0,2.94,15.8,8.3,5.3,6.71640378,23.8,0.0704,0.0818,0.1105,4.1436,8.0916,10.0023,4.3623,13.0985,59.8181,22.7555,35.59372191,24.69869339
48399,9.766494757,50.67225253,0,143.0,2.47,24.7,21.5,17.3,2.278957626,24.2,0.5637,0.8835,0.1089,5.5582,7.954,12.4102,3.6416,23.0474,63.3924,24.1016,48.22070364,35.09203932
48401,58.87904072,53.73672021,1,42.0,2.6,24.9,20.4,15.2,4.0754851819999995,20.7,0.6462,0.5657,0.7803,4.5413,7.4102,15.6336,4.5873,17.5514,63.1942,25.069000000000003,20.62892453,19.01745665
48403,21.45342803,48.94706887,0,75.0,2.27,24.1,14.0,20.2,3.0658844480000003,23.8,0.7742,0.6874,0.2139,3.2546,8.3688,18.8687,4.6106,18.4812,59.5118,22.8206,5.789515247000001,11.18479614
48405,15.52217993,49.30193031,0,75.0,2.38,21.9,20.0,21.6,2.7422699639999997,25.4,0.8949,0.7657,0.7819,4.1879,8.0928,18.223,5.7725,20.4867,66.6101,26.7119,50.74961696,50.34695589
48407,50.69742112,49.78342978,0,75.0,2.6,26.8,17.1,18.2,3.9258750439999996,12.8,0.7452,0.6912,0.26899999999999996,4.946000000000001,6.9245,19.2746,5.3957,19.9041,63.1295,25.2098,8.030615653,9.001597622
48409,96.22899993,50.42259853,1,41.0,2.83,22.9,21.8,19.0,4.566730767,21.6,0.6478,0.8290000000000001,0.625,4.5236,6.9978,14.7157,4.1728,17.9468,61.5214,32.3117,42.27973986,27.83956469
48411,5.333392055,54.17010735,0,42.0,2.41,33.6,26.4,17.1,1.673987444,14.8,0.5882,0.4537,0.6721,4.7898,5.3763,11.5347,3.3236,16.0313,52.7859,20.8211,1.0,35.56327776
48413,2.131036219,49.62406015,0,143.0,2.93,28.4,25.7,16.2,0.7566083490000001,23.2,0.772,0.0834,0.249,4.0268,5.8166,9.8434,2.9083,14.7651,53.4676,20.3579,1.0,1.0
48415,18.447384699999997,54.05017063,0,2.0,2.6,21.9,22.0,17.2,2.91492261,18.8,0.5854,0.2891,0.71,4.5124,6.9384,13.7312,3.9301,19.4081,56.2834,21.2033,31.49912805,27.10441016
48417,3.5710770110000003,48.85145482,0,2.0,2.44,22.3,14.9,14.2,1.272867234,17.7,0.7217,0.7631,0.3559,5.6159,6.5217,15.7609,3.2609,20.8333,67.029,23.7319,1.0,1.0
48419,31.7680183,49.60037984,0,75.0,2.62,30.1,24.5,20.8,3.45846007,24.7,0.9175,0.985,0.5294,4.1215,6.1822,16.9469,4.474,17.7874,64.8861,25.3796,30.947739799999997,27.73891392
48421,3.273964292,52.15089345,0,119.0,2.78,31.9,26.8,12.5,1.1860015720000001,18.0,0.4984,0.1983,0.2108,5.13618774,5.7432,10.1351,4.28279491,16.8919,61.1486,19.5946,1.0,1.0
48423,252.5921103,48.23137172,1,42.0,2.6,23.9,15.1,15.6,5.531775975,26.7,0.607,0.3897,0.7252,4.9615,8.4479,12.4123,4.5248,15.0633,63.6536,22.7032,38.79830194,33.58290264
48425,48.95419929,49.38650307,2,42.0,2.67,21.5,14.9,10.4,3.890885153,17.2,0.4917,0.6823,0.6371,5.152,7.0946,13.8514,5.0676,15.0338,51.6892,18.4966,1.0,2.666622464
48427,52.840138,48.79395974,1,104.0,3.54,39.6,51.2,32.0,3.967271091,38.2,1.0,0.9287,0.5529999999999999,3.7761,5.4835,17.0744,5.4999,17.7967,74.5034,37.2188,1.0,30.65789657
48429,10.44473191,52.65855221,0,42.0,2.47,30.4,22.8,19.5,2.346097728,17.5,0.8411,0.9121,0.6285,4.3705,5.8056,16.4384,3.7834,19.6347,63.666000000000004,22.0483,35.00298864,15.94638487
48431,1.398018301,50.580945,0,143.0,2.52,24.3,14.1,12.2,0.335055735,20.0,0.1898,0.9185,0.3578,5.13618774,7.62810783,9.3923,4.28279491,24.8619,67.9558,30.9392,1.0,1.0
48433,1.4733005209999999,48.74074074,0,2.0,2.28,23.9,16.1,15.3,0.38750513600000003,25.3,0.257,0.6925,0.3629,3.4375,5.9375,19.6875,4.28279491,22.5,64.6875,22.5,1.0,1.0
48435,2.597098897,51.05932203,0,143.0,2.65,25.5,23.0,14.3,0.954395013,15.9,0.4621,0.6399,0.3117,2.8892,6.0995,12.6806,4.1734,28.0899,62.6003,26.4848,1.0,1.0
48437,8.309742069,53.46762201,0,99.0,2.61,28.2,22.9,19.9,2.11742857,19.6,0.9108,0.9698,0.7211,3.9967,7.1607,12.5729,4.1632,20.1499,60.1998,22.8976,33.29666406,29.51201966
48439,2434.565371,48.88602459,2,42.0,2.72,21.7,14.6,11.6,7.797523527,20.0,0.3793,0.4005,0.4464,6.2897,8.6488,11.1339,4.2054,15.0187,60.5032,28.0479,47.51477012,34.17485018
48441,150.7662061,48.63294551,1,2.0,2.49,20.3,12.7,15.2,5.0157303330000005,28.0,0.4465,0.6905,0.7399,5.2082,7.2313,13.4187,4.1819,17.5947,62.7404,27.1086,38.81938145,27.53077053
48443,0.32908826399999996,50.38659794,0,107.0,2.29,29.3,19.1,19.3,-1.1114292829999999,19.2,0.7799,0.1659,0.0229,5.13618774,7.62810783,10.5882,4.28279491,13.5294,54.7059,21.1765,1.0,1.0
48445,13.87988839,52.73567318,0,99.0,2.73,30.5,31.0,21.5,2.6304409140000002,24.3,0.9051,0.9109,0.95,7.1164,6.5234,14.8258,4.9666,22.4611,66.8643,23.1282,22.63901979,14.14713377
48447,1.644841379,47.83477682,0,42.0,2.26,29.4,18.0,15.4,0.49764395299999997,28.3,0.4885,0.6953,0.0337,5.13618774,6.9069,14.1141,4.28279491,20.1201,54.955,18.3183,1.0,1.0
48449,80.65509174,48.99236641,0,42.0,2.96,30.9,26.0,16.3,4.390181936,16.6,0.8532,0.7243,0.596,5.7676,7.3458,15.1506,5.3372,19.3113,61.6643,24.3042,31.02309018,15.82576852
48451,78.31954638,49.76090604,1,143.0,2.48,20.9,15.7,13.5,4.360797206,25.6,0.3939,0.3368,0.8851,5.5109,7.631,12.1609,4.2534,20.8322,64.8012,27.1859,43.54115469,27.19141273
48453,1286.562311,50.5307099,2,13.0,2.48,16.6,11.2,11.5,7.159729065,20.0,0.2277,0.0353,0.7386,5.2698,7.696000000000001,7.2864,3.7238,12.0752,50.2457,22.0921,44.997652,33.78429665
48455,21.12282118,48.05132755,0,75.0,2.37,23.9,16.5,21.0,3.0503540289999997,19.1,0.7965,0.7867,0.5027,4.0677,7.8474,17.8906,4.5716,19.0785,61.1951,25.7019,46.53936744,38.28973639
48457,23.44186047,53.95902547,0,16.0,2.41,20.2,15.4,19.6,3.154523333,19.4,0.8076,0.5323,0.9675,3.5432,6.5593,18.5066,4.1874,21.6398,64.8316,27.9941,39.32149001,29.42163535
48459,71.62363839,49.29466146,1,42.0,2.6,21.6,16.5,16.4,4.271425165,22.8,0.6605,0.4702,0.4021,4.6805,7.3807,16.0036,4.5725,15.9856,61.0081,22.0522,31.22438478,25.11718953
48461,2.946057423,50.42384468,0,107.0,2.62,25.6,21.8,14.0,1.08046781,23.7,0.5736,0.3941,0.41100000000000003,4.5569999999999995,7.0886,12.1519,2.7848,17.4684,61.7722,22.0253,30.05778912,26.28218654
48463,17.23058088,49.08567368,0,144.0,2.86,28.0,28.8,20.5,2.846685763,23.0,0.8242,0.8886,0.8364,3.6242,4.928999999999999,8.9591,3.6822,15.6857,60.0174,25.3987,1.0,27.10777855
48465,15.58947452,51.104538500000004,0,144.0,3.0,29.3,32.6,21.4,2.746595976,22.1,0.8535,0.7755,0.9373,2.6531,6.3238,8.8679,4.1614,14.5194,63.747,34.1268,59.15305143,17.02191081
48467,67.16435625,48.83018201,0,42.0,2.59,24.4,16.2,13.1,4.207142694,21.3,0.5503,0.7192,0.3391,3.5934,6.8491,14.9765,4.2084,16.2908,60.4727,22.1633,40.08084527,22.47308825
48469,104.38705870000001,48.99005256,1,75.0,2.65,21.7,17.0,15.7,4.648105709,23.2,0.542,0.6934,0.7466,5.575,7.042999999999999,10.4596,4.439,16.3754,67.4415,28.2157,32.85962671,22.725379500000003
48471,93.05507734,58.07375533,1,75.0,2.44,22.0,16.4,23.1,4.5331915469999995,27.0,0.7201,0.0041,0.9895,4.0481,6.525,14.2699,4.6396,18.8909,61.0166,25.8226,18.26365771,19.60882917
48473,107.6018152,49.7827897,2,75.0,2.81,28.7,21.7,15.5,4.678437518,21.3,0.7223,0.163,0.9265,5.1876,7.202000000000001,11.479000000000001,5.3532,16.2252,62.7483,28.394000000000002,38.10010389,28.40960259
48475,14.35854476,50.69178196,0,107.0,2.64,25.3,21.4,15.1,2.664345219,20.0,0.6309,0.1197,0.6116,5.4572,5.6047,14.823,5.3097,18.9528,66.1504,23.8938,20.52796789,7.9786293939999995
48477,59.412203000000005,48.87408729,0,75.0,2.45,22.6,15.4,12.9,4.084499643,23.7,0.4822,0.4397,0.8892,4.5991,7.3787,9.1644,3.8578,16.3241,57.345,21.7823,28.88573044,18.57762973
