fips,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White
30007,0.2268,0.2694,0.1537,0.04,Very Low Vulnerability,0.2,Low Concern,0.0279,0.0039,0.0,0.0008,0.0,0.944
29109,0.1576,0.218,0.0958,0.79,High Vulnerability,0.83,Very High Concern,0.0745,0.0082,0.0004,0.0048,0.0016,0.891
29081,0.1482,0.2059,0.09,0.74,High Vulnerability,0.76,High Concern,0.023,0.0067,0.002,0.0052,0.0004,0.9514
29139,0.1539,0.2112,0.0923,0.53,Moderate Vulnerability,0.73,High Concern,0.0196,0.0003,0.0025,0.0143,0.0006,0.9405
30027,0.267,0.3233,0.1824,0.24,Low Vulnerability,0.24,Low Concern,0.0093,0.0139,0.0059,0.0013,0.0186,0.9406
30077,0.2268,0.2694,0.1537,0.25,Low Vulnerability,0.41,Moderate Concern,0.0174,0.0449,0.0038,0.0093,0.0,0.8938
29075,0.1482,0.2059,0.09,0.44,Moderate Vulnerability,0.65,High Concern,0.0162,0.0029,0.0054,0.0059,0.0006,0.9595
29045,0.1464,0.2059,0.0878,0.34,Low Vulnerability,0.8,High Concern,0.006,0.0027,0.0102,0.0031,0.0,0.9692
29179,0.1666,0.2322,0.101,0.56,Moderate Vulnerability,0.76,High Concern,0.0079,0.0035,0.003,0.0203,0.0021,0.9374
30037,0.2639,0.3131,0.1799,0.05,Very Low Vulnerability,0.45,Moderate Concern,0.0673,0.0,0.0,0.0,0.0,0.8956
29145,0.1574,0.2191,0.0944,0.43,Moderate Vulnerability,0.67,High Concern,0.0532,0.0233,0.0143,0.0087,0.0099,0.8611
29195,0.1512,0.211,0.0903,0.82,Very High Vulnerability,0.76,High Concern,0.1019,0.0025,0.0081,0.0479,0.0106,0.8027
29101,0.1441,0.2003,0.0858,0.35,Low Vulnerability,0.7,High Concern,0.0439,0.004,0.0168,0.0428,0.0029,0.8576
30091,0.2639,0.3131,0.1799,0.09,Very Low Vulnerability,0.17,Very Low Concern,0.0379,0.0103,0.0026,0.0,0.0,0.9107
29089,0.1512,0.211,0.0903,0.4,Moderate Vulnerability,0.59,Moderate Concern,0.0157,0.0083,0.0036,0.0583,0.0,0.9055
29131,0.1544,0.2185,0.094,0.5,Moderate Vulnerability,0.6,High Concern,0.0194,0.0124,0.0048,0.0025,0.0,0.9483
29067,0.1646,0.2288,0.1006,0.52,Moderate Vulnerability,0.74,High Concern,0.0086,0.005,0.0008,0.0023,0.0,0.98
30013,0.267,0.3233,0.1824,0.41,Moderate Vulnerability,0.33,Low Concern,0.0451,0.0417,0.0068,0.0129,0.0008,0.8522
29037,0.1425,0.1941,0.0845,0.12,Very Low Vulnerability,0.47,Moderate Concern,0.0438,0.005,0.0077,0.0398,0.0013,0.8797
30051,0.267,0.3233,0.1824,0.41,Moderate Vulnerability,0.54,Moderate Concern,0.0123,0.0,0.0,0.0,0.0,0.983
30071,0.2639,0.3131,0.1799,0.41,Moderate Vulnerability,0.35,Low Concern,0.028,0.092,0.0029,0.0,0.0,0.8381
29186,0.1638,0.2274,0.0985,0.19,Very Low Vulnerability,0.67,High Concern,0.0118,0.0,0.0057,0.0196,0.0,0.9566
29219,0.1539,0.2112,0.0923,0.38,Low Vulnerability,0.53,Moderate Concern,0.034,0.003,0.005,0.02,0.0005,0.9167
30061,0.2397,0.2895,0.1622,0.56,Moderate Vulnerability,0.35,Low Concern,0.0132,0.0268,0.0085,0.008,0.0,0.9141
29123,0.1666,0.2322,0.101,0.48,Moderate Vulnerability,0.84,Very High Concern,0.0236,0.0021,0.0057,0.0076,0.0,0.9464
29059,0.1567,0.2204,0.0948,0.7,High Vulnerability,0.89,Very High Concern,0.0209,0.0124,0.0055,0.0003,0.0,0.9456
29165,0.1228,0.166,0.0722,0.1,Very Low Vulnerability,0.31,Low Concern,0.0604,0.0012,0.027,0.0669,0.0044,0.8101
29153,0.1646,0.2288,0.1006,0.58,Moderate Vulnerability,0.83,Very High Concern,0.018,0.0091,0.0051,0.0007,0.0,0.9529
29211,0.1482,0.2059,0.09,0.63,High Vulnerability,0.8,Very High Concern,0.183,0.0131,0.001,0.0227,0.0014,0.7679
30021,0.2639,0.3131,0.1799,0.08,Very Low Vulnerability,0.21,Low Concern,0.0312,0.023,0.0024,0.0078,0.0,0.9226
30043,0.2268,0.2694,0.1537,0.05,Very Low Vulnerability,0.11,Very Low Concern,0.0256,0.0105,0.0005,0.0038,0.0,0.9266
29197,0.1464,0.2059,0.0878,0.38,Low Vulnerability,0.74,High Concern,0.0167,0.0,0.0026,0.0046,0.0,0.969
29510,0.1209,0.1818,0.0697,0.78,High Vulnerability,0.78,High Concern,0.0402,0.002,0.0334,0.4623,0.0005,0.4364
31121,0.0903,0.138,0.0558,0.2,Very Low Vulnerability,0.37,Low Concern,0.0448,0.0001,0.0044,0.0046,0.0,0.9249
34019,0.042,0.0871,0.0292,0.03,Very Low Vulnerability,0.03,Very Low Concern,0.0654,0.0002,0.0411,0.024,0.0004,0.8553
31185,0.0891,0.1354,0.0555,0.18,Very Low Vulnerability,0.11,Very Low Concern,0.0516,0.0048,0.0042,0.0156,0.0,0.9053
30095,0.2195,0.2623,0.146,0.04,Very Low Vulnerability,0.28,Low Concern,0.0395,0.0098,0.0034,0.0008,0.0,0.9278
32029,0.1233,0.1958,0.0662,0.07,Very Low Vulnerability,0.59,Moderate Concern,0.0323,0.0035,0.0093,0.0168,0.0,0.846
30105,0.2639,0.3131,0.1799,0.12,Very Low Vulnerability,0.16,Very Low Concern,0.0272,0.0843,0.0021,0.0039,0.0015,0.845
33003,0.1028,0.1274,0.0678,0.06,Very Low Vulnerability,0.07,Very Low Concern,0.0148,0.0006,0.0068,0.0047,0.0002,0.9583
31003,0.0848,0.1288,0.0521,0.1,Very Low Vulnerability,0.15,Very Low Concern,0.0331,0.0009,0.0024,0.0091,0.0,0.9511
31095,0.0891,0.1354,0.0555,0.22,Low Vulnerability,0.29,Low Concern,0.0427,0.0001,0.0021,0.0063,0.0,0.9346
34027,0.0397,0.084,0.0271,0.12,Very Low Vulnerability,0.02,Very Low Concern,0.1331,0.0006,0.1026,0.0318,0.0001,0.7139
31087,0.087,0.1318,0.0537,0.19,Very Low Vulnerability,0.4,Low Concern,0.0053,0.0011,0.0,0.0007,0.0,0.9915
31011,0.0848,0.1288,0.0521,0.03,Very Low Vulnerability,0.09,Very Low Concern,0.0218,0.0004,0.0055,0.0032,0.0006,0.9636
32017,0.139,0.2226,0.0755,0.42,Moderate Vulnerability,0.87,Very High Concern,0.0689,0.0073,0.0089,0.038,0.0,0.8695
33013,0.1037,0.1282,0.0687,0.15,Very Low Vulnerability,0.03,Very Low Concern,0.0216,0.0025,0.0209,0.0136,0.0001,0.9242
31023,0.0891,0.1354,0.0555,0.12,Very Low Vulnerability,0.11,Very Low Concern,0.0357,0.0042,0.0035,0.0015,0.0,0.9442
34007,0.0538,0.1199,0.0359,0.61,High Vulnerability,0.15,Very Low Concern,0.1677,0.0008,0.0571,0.1826,0.0002,0.5667
34009,0.0558,0.1206,0.0383,0.34,Low Vulnerability,0.08,Very Low Concern,0.0768,0.0002,0.0092,0.0443,0.0,0.8527
31075,0.087,0.1318,0.0537,0.13,Very Low Vulnerability,0.3,Low Concern,0.0125,0.0,0.0,0.0083,0.0,0.9571
31097,0.0891,0.1354,0.0555,0.58,Moderate Vulnerability,0.43,Moderate Concern,0.1021,0.0066,0.0157,0.0606,0.0,0.8039
32009,0.139,0.2226,0.0755,0.64,High Vulnerability,0.98,Very High Concern,0.1579,0.0165,0.0,0.0258,0.0,0.7988
33005,0.1083,0.1358,0.0704,0.14,Very Low Vulnerability,0.11,Very Low Concern,0.0185,0.0017,0.0126,0.0073,0.0005,0.941
34037,0.0478,0.099,0.0328,0.02,Very Low Vulnerability,0.06,Very Low Concern,0.0821,0.0001,0.0204,0.0211,0.0,0.8629
31105,0.0842,0.1287,0.0516,0.56,Moderate Vulnerability,0.35,Low Concern,0.0955,0.0069,0.0033,0.0008,0.0,0.8621
32031,0.1107,0.1775,0.0582,0.53,Moderate Vulnerability,0.69,High Concern,0.2444,0.0136,0.0522,0.0215,0.006,0.6308
30097,0.2195,0.2623,0.146,0.01,Very Low Vulnerability,0.2,Low Concern,0.0226,0.0098,0.0027,0.0,0.0,0.9411
30107,0.267,0.3233,0.1824,0.54,Moderate Vulnerability,0.57,Moderate Concern,0.0313,0.014,0.0033,0.0,0.0,0.9337
31103,0.0842,0.1287,0.0516,0.0,Very Low Vulnerability,0.19,Very Low Concern,0.0092,0.0,0.0,0.0,0.0,0.9855
32033,0.139,0.2226,0.0755,0.37,Low Vulnerability,0.63,High Concern,0.1617,0.0493,0.009,0.0561,0.0012,0.7159
32001,0.139,0.2226,0.0755,0.6,High Vulnerability,0.72,High Concern,0.1392,0.038,0.0279,0.0244,0.0007,0.7322
31123,0.0842,0.1287,0.0516,0.42,Moderate Vulnerability,0.29,Low Concern,0.1542,0.005,0.0048,0.0077,0.0,0.8176
31025,0.0854,0.1285,0.0528,0.01,Very Low Vulnerability,0.12,Very Low Concern,0.0335,0.005,0.0024,0.0034,0.0022,0.9358
34017,0.0466,0.1065,0.0307,0.64,High Vulnerability,0.31,Low Concern,0.4308,0.0016,0.1495,0.1054,0.0007,0.2879
31167,0.0848,0.1288,0.0521,0.06,Very Low Vulnerability,0.21,Low Concern,0.0554,0.0,0.0049,0.0146,0.0,0.9181
31113,0.087,0.1318,0.0537,0.11,Very Low Vulnerability,0.36,Low Concern,0.0475,0.0065,0.0,0.0,0.0,0.9439
31177,0.0854,0.1285,0.0528,0.04,Very Low Vulnerability,0.11,Very Low Concern,0.0291,0.0005,0.0026,0.0086,0.0007,0.945
31001,0.0893,0.135,0.0549,0.36,Low Vulnerability,0.23,Low Concern,0.103,0.0028,0.0125,0.006,0.0002,0.8589
31089,0.0842,0.1287,0.0516,0.1,Very Low Vulnerability,0.14,Very Low Concern,0.0487,0.0062,0.0056,0.0014,0.0004,0.9327
34025,0.044,0.0935,0.03,0.16,Very Low Vulnerability,0.08,Very Low Concern,0.108,0.0007,0.0538,0.0671,0.0004,0.7524
32015,0.139,0.2226,0.0755,0.83,Very High Vulnerability,0.84,Very High Concern,0.3117,0.0317,0.0011,0.0007,0.0,0.6408
33011,0.1012,0.1258,0.0662,0.19,Very Low Vulnerability,0.06,Very Low Concern,0.0677,0.0011,0.0402,0.0234,0.0003,0.8445
31137,0.0893,0.135,0.0549,0.12,Very Low Vulnerability,0.08,Very Low Concern,0.057,0.0021,0.0015,0.0036,0.0,0.9219
31175,0.0903,0.138,0.0558,0.15,Very Low Vulnerability,0.19,Very Low Concern,0.034,0.0045,0.0,0.0048,0.0,0.9475
31009,0.0903,0.138,0.0558,0.09,Very Low Vulnerability,0.22,Low Concern,0.0,0.0,0.0,0.0,0.0,1.0
34001,0.0538,0.121,0.0363,0.79,High Vulnerability,0.29,Low Concern,0.1885,0.0024,0.0785,0.1401,0.0004,0.564
31065,0.087,0.1318,0.0537,0.18,Very Low Vulnerability,0.23,Low Concern,0.043,0.0008,0.0029,0.0013,0.0,0.9336
34011,0.0634,0.1411,0.0429,0.96,Very High Vulnerability,0.47,Moderate Concern,0.3071,0.0061,0.0132,0.181,0.0001,0.4641
31129,0.0893,0.135,0.0549,0.17,Very Low Vulnerability,0.21,Low Concern,0.028,0.0009,0.0177,0.0014,0.0012,0.946
33019,0.1083,0.1358,0.0704,0.15,Very Low Vulnerability,0.15,Very Low Concern,0.0156,0.0032,0.008,0.0065,0.0,0.9501
32007,0.139,0.2226,0.0755,0.52,Moderate Vulnerability,0.71,High Concern,0.2438,0.061,0.0112,0.0049,0.0015,0.6674
30099,0.267,0.3233,0.1824,0.3,Low Vulnerability,0.18,Very Low Concern,0.0163,0.0099,0.0026,0.0053,0.0,0.9361
31047,0.087,0.1318,0.0537,0.79,High Vulnerability,0.46,Moderate Concern,0.3326,0.004,0.0063,0.0615,0.0022,0.5879
31051,0.0848,0.1288,0.0521,0.38,Low Vulnerability,0.33,Low Concern,0.1374,0.0038,0.0038,0.0044,0.0,0.8425
34039,0.0504,0.1123,0.034,0.62,High Vulnerability,0.22,Low Concern,0.3159,0.0008,0.0504,0.2007,0.0,0.395
31073,0.087,0.1318,0.0537,0.01,Very Low Vulnerability,0.11,Very Low Concern,0.0502,0.002,0.0035,0.0025,0.003,0.926
31111,0.087,0.1318,0.0537,0.37,Low Vulnerability,0.18,Very Low Concern,0.0864,0.0034,0.0086,0.0124,0.0003,0.8773
31017,0.0842,0.1287,0.0516,0.13,Very Low Vulnerability,0.17,Very Low Concern,0.0179,0.0036,0.0046,0.0003,0.0,0.9556
34041,0.0514,0.1088,0.0348,0.22,Low Vulnerability,0.11,Very Low Concern,0.0927,0.0012,0.0266,0.0436,0.0,0.8168
31027,0.0848,0.1288,0.0521,0.01,Very Low Vulnerability,0.16,Very Low Concern,0.0206,0.008,0.0002,0.0015,0.0,0.9643
31071,0.0903,0.138,0.0558,0.04,Very Low Vulnerability,0.11,Very Low Concern,0.0185,0.0,0.002,0.0035,0.0,0.9705
31101,0.087,0.1318,0.0537,0.23,Low Vulnerability,0.2,Very Low Concern,0.0724,0.005,0.0074,0.0121,0.0014,0.8969
32510,0.1233,0.1958,0.0662,0.84,Very High Vulnerability,0.74,High Concern,0.2415,0.0201,0.0262,0.0196,0.0004,0.6698
31037,0.0848,0.1288,0.0521,0.52,Moderate Vulnerability,0.57,Moderate Concern,0.4545,0.0012,0.0074,0.0374,0.0021,0.4894
31125,0.0848,0.1288,0.0521,0.08,Very Low Vulnerability,0.24,Low Concern,0.0279,0.0028,0.0,0.004,0.0,0.9644
31007,0.0842,0.1287,0.0516,0.0,Very Low Vulnerability,0.23,Low Concern,0.0609,0.0,0.0139,0.0,0.0,0.903
31091,0.087,0.1318,0.0537,0.15,Very Low Vulnerability,0.28,Low Concern,0.0649,0.0058,0.0,0.0101,0.0,0.9192
34031,0.0533,0.1198,0.0359,0.78,High Vulnerability,0.29,Low Concern,0.4154,0.0013,0.0511,0.1043,0.0002,0.413
31081,0.0903,0.138,0.0558,0.01,Very Low Vulnerability,0.1,Very Low Concern,0.0353,0.0018,0.0036,0.0018,0.0007,0.9468
31155,0.0854,0.1285,0.0528,0.04,Very Low Vulnerability,0.15,Very Low Concern,0.0228,0.0038,0.0042,0.0049,0.0,0.9526
32023,0.139,0.2226,0.0755,0.73,High Vulnerability,0.92,Very High Concern,0.1468,0.0155,0.0163,0.0186,0.0053,0.763
31145,0.087,0.1318,0.0537,0.24,Low Vulnerability,0.27,Low Concern,0.0526,0.0007,0.0007,0.0061,0.0,0.917
31135,0.087,0.1318,0.0537,0.05,Very Low Vulnerability,0.1,Very Low Concern,0.0421,0.001,0.0,0.0014,0.0,0.9517
30109,0.2639,0.3131,0.1799,0.39,Low Vulnerability,0.45,Moderate Concern,0.049,0.0116,0.0071,0.0,0.0,0.9323
31061,0.0893,0.135,0.0549,0.08,Very Low Vulnerability,0.14,Very Low Concern,0.0231,0.0003,0.002,0.005,0.001,0.9568
31179,0.0848,0.1288,0.0521,0.08,Very Low Vulnerability,0.13,Very Low Concern,0.0597,0.0015,0.0046,0.0145,0.0,0.8993
32003,0.1183,0.1979,0.0624,0.74,High Vulnerability,0.92,Very High Concern,0.3114,0.0046,0.0955,0.1123,0.0068,0.4277
34023,0.041,0.0912,0.0279,0.47,Moderate Vulnerability,0.1,Very Low Concern,0.2116,0.0014,0.2394,0.0953,0.0003,0.4306
31165,0.0842,0.1287,0.0516,0.02,Very Low Vulnerability,0.54,Moderate Concern,0.0336,0.0049,0.0,0.0041,0.0,0.9262
31115,0.0903,0.138,0.0558,0.0,Very Low Vulnerability,0.24,Low Concern,0.0182,0.0033,0.0,0.0,0.0,0.9785
32013,0.139,0.2226,0.0755,0.59,Moderate Vulnerability,0.88,Very High Concern,0.2702,0.0514,0.0065,0.0065,0.0,0.6537
34003,0.0386,0.0824,0.0263,0.24,Low Vulnerability,0.11,Very Low Concern,0.1991,0.0011,0.1624,0.0529,0.0003,0.5656
34013,0.0535,0.1233,0.0361,0.84,Very High Vulnerability,0.29,Low Concern,0.2303,0.0014,0.0528,0.3845,0.0001,0.3055
30101,0.267,0.3233,0.1824,0.48,Moderate Vulnerability,0.57,Moderate Concern,0.0401,0.0642,0.0043,0.0047,0.0,0.8708
31143,0.0891,0.1354,0.0555,0.19,Very Low Vulnerability,0.14,Very Low Concern,0.0551,0.0025,0.0,0.0008,0.0,0.9282
31053,0.0854,0.1285,0.0528,0.57,Moderate Vulnerability,0.23,Low Concern,0.1287,0.0042,0.0035,0.0076,0.0016,0.8367
32021,0.139,0.2226,0.0755,0.88,Very High Vulnerability,0.97,Very High Concern,0.1164,0.1888,0.0128,0.0513,0.0,0.6031
33009,0.1053,0.1329,0.0688,0.19,Very Low Vulnerability,0.1,Very Low Concern,0.0239,0.0025,0.0367,0.0103,0.0005,0.9065
34033,0.0642,0.1424,0.0436,0.59,Moderate Vulnerability,0.31,Low Concern,0.0901,0.0025,0.0105,0.1287,0.0005,0.7425
31079,0.0903,0.138,0.0558,0.67,High Vulnerability,0.25,Low Concern,0.2773,0.004,0.0109,0.0247,0.0023,0.6667
31109,0.0778,0.1209,0.0478,0.3,Low Vulnerability,0.12,Very Low Concern,0.0705,0.0049,0.0419,0.0381,0.0007,0.8122
31019,0.0893,0.135,0.0549,0.27,Low Vulnerability,0.17,Very Low Concern,0.09,0.0017,0.0131,0.0088,0.0,0.8702
31173,0.0848,0.1288,0.0521,0.89,Very High Vulnerability,0.74,High Concern,0.0595,0.5625,0.0082,0.0019,0.0,0.3573
31083,0.0893,0.135,0.0549,0.12,Very Low Vulnerability,0.07,Very Low Concern,0.0261,0.0003,0.002,0.0053,0.0003,0.954
30111,0.2531,0.3019,0.1723,0.25,Low Vulnerability,0.13,Very Low Concern,0.0561,0.0395,0.0069,0.0048,0.0009,0.8636
31133,0.0891,0.1354,0.0555,0.23,Low Vulnerability,0.39,Low Concern,0.0181,0.0,0.0,0.0015,0.0,0.9543
33001,0.1024,0.1266,0.0677,0.08,Very Low Vulnerability,0.03,Very Low Concern,0.0167,0.003,0.0093,0.0062,0.0002,0.95
31099,0.0893,0.135,0.0549,0.09,Very Low Vulnerability,0.24,Low Concern,0.0628,0.0078,0.0049,0.0011,0.0,0.921
31147,0.0891,0.1354,0.0555,0.1,Very Low Vulnerability,0.29,Low Concern,0.0195,0.0258,0.0008,0.002,0.0,0.9219
31055,0.0811,0.1264,0.0493,0.47,Moderate Vulnerability,0.17,Very Low Concern,0.1255,0.0042,0.0379,0.1093,0.0004,0.694
31117,0.087,0.1318,0.0537,0.08,Very Low Vulnerability,0.36,Low Concern,0.0152,0.0,0.0,0.0,0.0,0.9848
31015,0.0842,0.1287,0.0516,0.09,Very Low Vulnerability,0.22,Low Concern,0.0093,0.0103,0.0098,0.0057,0.0,0.9499
33017,0.1058,0.1337,0.0692,0.17,Very Low Vulnerability,0.08,Very Low Concern,0.025,0.0007,0.033,0.0094,0.0004,0.9063
31045,0.0842,0.1287,0.0516,0.17,Very Low Vulnerability,0.25,Low Concern,0.0536,0.0351,0.0067,0.0397,0.0,0.8511
31005,0.087,0.1318,0.0537,0.01,Very Low Vulnerability,0.3,Low Concern,0.0047,0.0023,0.0,0.0,0.0,0.9578
31127,0.0891,0.1354,0.0555,0.17,Very Low Vulnerability,0.21,Low Concern,0.0278,0.0054,0.0076,0.0149,0.0003,0.938
34029,0.0548,0.1158,0.0372,0.34,Low Vulnerability,0.16,Very Low Concern,0.0921,0.0004,0.0185,0.0277,0.0003,0.8467
31069,0.0842,0.1287,0.0516,0.01,Very Low Vulnerability,0.15,Very Low Concern,0.0461,0.0048,0.0016,0.0016,0.0,0.9426
